sampleID,Population,Timepoint,ExtractionBatch,ExtractionTube,Flagged?,Directory,FilenameStem
E1_MGX_Plate1_day0_S97,E1_8;E1_9;E1_7;E1_10;E1_6;E1_13;E1_11;E1_12,0,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_Plate1_day0_S97
E1_MGX_Plate2_day0_S98,E1_3;E1_1;E1_4;E1_2;E1_5,0,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_Plate2_day0_S98
E1_MGX_m10_day12_S107,E1_10,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day12_S107
E1_MGX_m10_day14_S143,E1_10,14,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day14_S143
E1_MGX_m10_day16_S172,E1_10,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day16_S172
E1_MGX_m10_day17_S206,E1_10,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day17_S206
E1_MGX_m10_day18_S244,E1_10,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day18_S244
E1_MGX_m10_day19_S20,E1_10,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day19_S20
E1_MGX_m10_day1_S118,E1_10,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day1_S118
E1_MGX_m10_day20_S50,E1_10,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day20_S50
E1_MGX_m10_day21_S80,E1_10,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day21_S80
E1_MGX_m10_day22_S189,E1_10,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day22_S189
E1_MGX_m10_day27_S122,E1_10,27,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day27_S122
E1_MGX_m10_day29_S78,E1_10,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day29_S78
E1_MGX_m10_day2_S151,E1_10,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day2_S151
E1_MGX_m10_day33_S120,E1_10,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day33_S120
E1_MGX_m10_day36_S163,E1_10,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day36_S163
E1_MGX_m10_day3_S196,E1_10,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day3_S196
E1_MGX_m10_day40_S159,E1_10,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day40_S159
E1_MGX_m10_day45_S181,E1_10,45,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day45_S181
E1_MGX_m10_day46_S189,E1_10,46,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day46_S189
E1_MGX_m10_day47_S198,E1_10,47,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day47_S198
E1_MGX_m10_day48_S207,E1_10,48,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day48_S207
E1_MGX_m10_day4_S234,E1_10,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day4_S234
E1_MGX_m10_day54_S245,E1_10,54,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day54_S245
E1_MGX_m10_day5_S13,E1_10,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day5_S13
E1_MGX_m10_day6_S40,E1_10,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day6_S40
E1_MGX_m10_day7_S69,E1_10,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day7_S69
E1_MGX_m10_day9_S154,E1_10,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_day9_S154
E1_MGX_m10_daycecum_S115,E1_10,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m10_daycecum_S115
E1_MGX_m11_day12_S110,E1_11,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day12_S110
E1_MGX_m11_day14_S146,E1_11,14,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day14_S146
E1_MGX_m11_day15_S174,E1_11,15,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day15_S174
E1_MGX_m11_day16_S187,E1_11,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day16_S187
E1_MGX_m11_day17_S209,E1_11,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day17_S209
E1_MGX_m11_day18_S247,E1_11,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day18_S247
E1_MGX_m11_day19_S23,E1_11,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day19_S23
E1_MGX_m11_day1_S133,E1_11,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day1_S133
E1_MGX_m11_day20_S52,E1_11,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day20_S52
E1_MGX_m11_day21_S83,E1_11,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day21_S83
E1_MGX_m11_day22_S190,E1_11,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day22_S190
E1_MGX_m11_day29_S81,E1_11,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day29_S81
E1_MGX_m11_day2_S152,E1_11,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day2_S152
E1_MGX_m11_day33_S123,E1_11,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day33_S123
E1_MGX_m11_day36_S166,E1_11,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day36_S166
E1_MGX_m11_day3_S199,E1_11,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day3_S199
E1_MGX_m11_day4_S237,E1_11,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day4_S237
E1_MGX_m11_day5_S15,E1_11,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day5_S15
E1_MGX_m11_day6_S42,E1_11,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day6_S42
E1_MGX_m11_day7_S72,E1_11,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day7_S72
E1_MGX_m11_day9_S169,E1_11,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_day9_S169
E1_MGX_m11_daycecum_S116,E1_11,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m11_daycecum_S116
E1_MGX_m12_day12_S112,E1_12,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day12_S112
E1_MGX_m12_day14_S148,E1_12,14,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day14_S148
E1_MGX_m12_day15_S177,E1_12,15,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day15_S177
E1_MGX_m12_day16_S188,E1_12,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day16_S188
E1_MGX_m12_day17_S212,E1_12,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day17_S212
E1_MGX_m12_day19_S25,E1_12,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day19_S25
E1_MGX_m12_day1_S149,E1_12,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day1_S149
E1_MGX_m12_day20_S54,E1_12,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day20_S54
E1_MGX_m12_day21_S86,E1_12,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day21_S86
E1_MGX_m12_day22_S111,E1_12,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day22_S111
E1_MGX_m12_day29_S84,E1_12,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day29_S84
E1_MGX_m12_day2_S167,E1_12,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day2_S167
E1_MGX_m12_day3_S202,E1_12,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day3_S202
E1_MGX_m12_day40_S250,E1_12,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day40_S250
E1_MGX_m12_day4_S240,E1_12,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day4_S240
E1_MGX_m12_day5_S17,E1_12,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day5_S17
E1_MGX_m12_day6_S44,E1_12,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day6_S44
E1_MGX_m12_day7_S74,E1_12,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day7_S74
E1_MGX_m12_day9_S170,E1_12,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_day9_S170
E1_MGX_m12_daycecum_S131,E1_12,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m12_daycecum_S131
E1_MGX_m13_day15_S180,E1_13,15,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day15_S180
E1_MGX_m13_day17_S215,E1_13,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day17_S215
E1_MGX_m13_day19_S27,E1_13,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day19_S27
E1_MGX_m13_day1_S150,E1_13,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day1_S150
E1_MGX_m13_day20_S56,E1_13,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day20_S56
E1_MGX_m13_day21_S89,E1_13,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day21_S89
E1_MGX_m13_day22_S112,E1_13,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day22_S112
E1_MGX_m13_day27_S131,E1_13,27,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day27_S131
E1_MGX_m13_day29_S87,E1_13,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day29_S87
E1_MGX_m13_day2_S168,E1_13,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day2_S168
E1_MGX_m13_day33_S126,E1_13,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day33_S126
E1_MGX_m13_day36_S169,E1_13,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day36_S169
E1_MGX_m13_day3_S205,E1_13,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day3_S205
E1_MGX_m13_day40_S164,E1_13,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day40_S164
E1_MGX_m13_day4_S243,E1_13,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day4_S243
E1_MGX_m13_day51_S129,E1_13,51,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day51_S129
E1_MGX_m13_day6_S47,E1_13,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day6_S47
E1_MGX_m13_day7_S76,E1_13,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day7_S76
E1_MGX_m13_day9_S185,E1_13,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_day9_S185
E1_MGX_m13_daycecum_S132,E1_13,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m13_daycecum_S132
E1_MGX_m1_day12_S79,E1_1,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day12_S79
E1_MGX_m1_day14_S115,E1_1,14,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day14_S115
E1_MGX_m1_day15_S151,E1_1,15,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day15_S151
E1_MGX_m1_day16_S107,E1_1,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day16_S107
E1_MGX_m1_day17_S182,E1_1,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day17_S182
E1_MGX_m1_day18_S217,E1_1,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day18_S217
E1_MGX_m1_day19_S2,E1_1,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day19_S2
E1_MGX_m1_day1_S147,E1_1,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day1_S147
E1_MGX_m1_day20_S29,E1_1,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day20_S29
E1_MGX_m1_day21_S58,E1_1,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day21_S58
E1_MGX_m1_day22_S109,E1_1,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day22_S109
E1_MGX_m1_day27_S92,E1_1,27,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day27_S92
E1_MGX_m1_day29_S127,E1_1,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day29_S127
E1_MGX_m1_day2_S166,E1_1,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day2_S166
E1_MGX_m1_day33_S93,E1_1,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day33_S93
E1_MGX_m1_day36_S137,E1_1,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day36_S137
E1_MGX_m1_day3_S170,E1_1,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day3_S170
E1_MGX_m1_day40_S132,E1_1,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day40_S132
E1_MGX_m1_day4_S208,E1_1,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day4_S208
E1_MGX_m1_day54_S218,E1_1,54,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day54_S218
E1_MGX_m1_day5_S246,E1_1,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day5_S246
E1_MGX_m1_day6_S19,E1_1,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day6_S19
E1_MGX_m1_day7_S49,E1_1,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day7_S49
E1_MGX_m1_day9_S183,E1_1,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_day9_S183
E1_MGX_m1_daycecum_S130,E1_1,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m1_daycecum_S130
E1_MGX_m2_day12_S82,E1_2,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day12_S82
E1_MGX_m2_day14_S118,E1_2,14,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day14_S118
E1_MGX_m2_day15_S154,E1_2,15,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day15_S154
E1_MGX_m2_day16_S108,E1_2,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day16_S108
E1_MGX_m2_day18_S220,E1_2,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day18_S220
E1_MGX_m2_day19_S4,E1_2,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day19_S4
E1_MGX_m2_day1_S148,E1_2,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day1_S148
E1_MGX_m2_day20_S31,E1_2,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day20_S31
E1_MGX_m2_day21_S60,E1_2,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day21_S60
E1_MGX_m2_day22_S110,E1_2,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day22_S110
E1_MGX_m2_day27_S95,E1_2,27,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day27_S95
E1_MGX_m2_day29_S143,E1_2,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day29_S143
E1_MGX_m2_day2_S181,E1_2,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day2_S181
E1_MGX_m2_day33_S96,E1_2,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day33_S96
E1_MGX_m2_day36_S140,E1_2,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day36_S140
E1_MGX_m2_day3_S173,E1_2,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day3_S173
E1_MGX_m2_day40_S135,E1_2,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day40_S135
E1_MGX_m2_day4_S211,E1_2,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day4_S211
E1_MGX_m2_day54_S221,E1_2,54,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day54_S221
E1_MGX_m2_day5_S249,E1_2,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day5_S249
E1_MGX_m2_day6_S22,E1_2,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day6_S22
E1_MGX_m2_day7_S51,E1_2,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day7_S51
E1_MGX_m2_day9_S184,E1_2,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_day9_S184
E1_MGX_m2_daycecum_S145,E1_2,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m2_daycecum_S145
E1_MGX_m3_day12_S85,E1_3,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day12_S85
E1_MGX_m3_day14_S121,E1_3,14,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day14_S121
E1_MGX_m3_day15_S157,E1_3,15,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day15_S157
E1_MGX_m3_day16_S123,E1_3,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day16_S123
E1_MGX_m3_day17_S185,E1_3,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day17_S185
E1_MGX_m3_day18_S223,E1_3,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day18_S223
E1_MGX_m3_day19_S6,E1_3,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day19_S6
E1_MGX_m3_day1_S163,E1_3,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day1_S163
E1_MGX_m3_day20_S33,E1_3,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day20_S33
E1_MGX_m3_day21_S64,E1_3,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day21_S64
E1_MGX_m3_day22_S126,E1_3,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day22_S126
E1_MGX_m3_day27_S101,E1_3,27,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day27_S101
E1_MGX_m3_day29_S144,E1_3,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day29_S144
E1_MGX_m3_day2_S182,E1_3,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day2_S182
E1_MGX_m3_day33_S99,E1_3,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day33_S99
E1_MGX_m3_day36_S144,E1_3,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day36_S144
E1_MGX_m3_day3_S176,E1_3,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day3_S176
E1_MGX_m3_day40_S138,E1_3,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day40_S138
E1_MGX_m3_day4_S214,E1_3,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day4_S214
E1_MGX_m3_day54_S224,E1_3,54,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day54_S224
E1_MGX_m3_day5_S142,E1_3,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day5_S142
E1_MGX_m3_day6_S24,E1_3,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day6_S24
E1_MGX_m3_day7_S53,E1_3,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day7_S53
E1_MGX_m3_day9_S105,E1_3,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_day9_S105
E1_MGX_m3_daycecum_S146,E1_3,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m3_daycecum_S146
E1_MGX_m4_day14_S124,E1_4,14,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day14_S124
E1_MGX_m4_day15_S160,E1_4,15,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day15_S160
E1_MGX_m4_day16_S124,E1_4,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day16_S124
E1_MGX_m4_day17_S188,E1_4,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day17_S188
E1_MGX_m4_day18_S226,E1_4,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day18_S226
E1_MGX_m4_day19_S8,E1_4,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day19_S8
E1_MGX_m4_day1_S164,E1_4,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day1_S164
E1_MGX_m4_day20_S37,E1_4,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day20_S37
E1_MGX_m4_day21_S66,E1_4,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day21_S66
